"Product ID [Non Editable]","Variant ID [Non Editable]","Product Type [Non Editable]","Product Page","Product URL","Title","Description","SKU","Option Name 1","Option Value 1","Option Name 2","Option Value 2","Option Name 3","Option Value 3","Option Name 4","Option Value 4","Option Name 5","Option Value 5","Option Name 6","Option Value 6","Price","Sale Price","On Sale","Stock","Categories","Tags","Weight","Length","Width","Height","Visible","Hosted Image URLs"
"6859b9458631797214eb6ea4","d9e98103-efbb-434c-a836-ad6828913775","PHYSICAL","bundles","twosome-bundle","[Machine & Oils] Twosome & Top Two Scent Bundle","<h4 style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Black Friday Warmup: Beat the rush! Get 40% off now + an extra 15% off automatically at checkout.</h4><ul data-rte-list=""true""><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Comes with two, 100ml bottles of our most popular oils from the</strong><a href=""/substances-oils/hotels-and-resorts-collection""><strong> Hotel &amp; Resorts</strong></a><strong>, </strong><a href=""/substances-oils/designer-inspired-collection""><strong>Designer</strong></a><strong>, or </strong><a href=""/substances-oils/gilded-exotics-collection""><strong>Gilded Exotics</strong></a><strong> Collection.</strong></p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Rechargeable, aluminum body</strong></p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Two diffuser nozzles for up to two different scents.</strong></p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>App control and onboard controls. Scents ~700 sq.ft.</strong></p></li></ul><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Twosome — two nozzles, one mission, total scent domination. Choose to have the same scent in both containers or two different scents and alternate based on your mood.</p><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">This sleek little seducer doesn’t mist around. The Double Whiff, with two 50ml diffusers, delivers pure, undiluted fragrance from both ends — because sometimes one just isn’t enough. No water. No drama. Just bold, beautiful scenting at the push of a button.</p><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Whether you’re dressing up a spa, a studio, or your scandalously good-smelling living room, this diffuser is here to serve double the vibes in half the effort.</p>","BDL-TWOS-HTL","Color","Silver","Scent Collection","Hotel","","","","","","","","","379.98","224.99","Yes","19","/machine-and-oils","","0.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/67da0c2c5d3b414ebdd380a0/7b5f09e4-adee-47da-9519-dc4b110275f6/twosome+diffusing+in+action.gif https://images.squarespace-cdn.com/content/v1/67da0c2c5d3b414ebdd380a0/2e3a449d-41bf-4716-b266-d0041bb7d8f1/twosome+living+room.jpeg https://images.squarespace-cdn.com/content/v1/67da0c2c5d3b414ebdd380a0/243076d5-1822-4c62-b2e8-7e4f2970c724/twosome+silver.jpeg https://images.squarespace-cdn.com/content/v1/67da0c2c5d3b414ebdd380a0/e8d3b88d-c518-4bac-a8ed-3186e4be99b1/twosome+black.jpeg https://images.squarespace-cdn.com/content/v1/67da0c2c5d3b414ebdd380a0/f7072af0-3b9f-49bd-bf7d-69696e16050d/Twosome+black+sand.jpeg"
"","41211c8f-379b-4805-a64d-4cf32a887b32","","","","","","BDL-TWOS-GE","Color","Silver","Scent Collection","Gilded Exotics","","","","","","","","","379.98","224.99","Yes","10","","","0.0","0.0","0.0","0.0","",""
"","e3b4a025-1f18-4865-9947-27ebeded8d2e","","","","","","BDL-TWOS-DSN","Color","Silver","Scent Collection","Designer","","","","","","","","","379.98","224.99","Yes","20","","","0.0","0.0","0.0","0.0","",""
"","705e3205-b0c9-47db-8ff6-edf06578eda3","","","","","","BDL-TWOB-HTL","Color","Black","Scent Collection","Hotel","","","","","","","","","379.98","224.99","Yes","20","","","0.0","0.0","0.0","0.0","",""
"","73c4f00e-9fa0-46b1-b750-a6fd86551015","","","","","","BDL-TWOB-GE","Color","Black","Scent Collection","Gilded Exotics","","","","","","","","","379.98","224.99","Yes","10","","","0.0","0.0","0.0","0.0","",""
"","a9a1ce1c-9c4a-44be-885a-977428aa183c","","","","","","BDL-TWOB-DSN","Color","Black","Scent Collection","Designer","","","","","","","","","379.98","224.99","Yes","19","","","0.0","0.0","0.0","0.0","",""
"689aad81271a8a043d0f4810","3541648a-2871-4f2f-b0b1-20e6778b1e8c","PHYSICAL","bundles","mobile-two-bundle","[Machine & Oils] Mobile Two & Top Two Scent Bundle","<h4 style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Black Friday Warmup: Beat the rush! Get 45% off now + an extra 15% off automatically at checkout.</h4><ul data-rte-list=""true""><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Comes with two, 10ml bottles, of our most popular, IFRA-Certified </strong><a href=""/substances-oils/hotels-and-resorts-collection""><strong>Hotel &amp; Resorts</strong></a><strong>, </strong><a href=""/substances-oils/gilded-exotics-collection""><strong>Gilded Exotics</strong></a><strong>, or </strong><a href=""/substances-oils/designer-inspired-collection""><strong>Designer</strong></a><strong> collection scents. We pick so you can relax.</strong></p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Rechargeable, all aluminum body.</strong></p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Car (auto) and Home (timer) mode with timer options.</strong></p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Set it and forget it Car mode. Automatically starts/stops diffusing based on motion.</strong></p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>10ml bottle can last ~2 months on High setting if driving ~30 minutes per day.</strong></p></li></ul><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Say hello to the Mobile Two Portable Scent Diffuser — your on-the-go whiffer built for the road, the ride, and wherever life takes you. Car? Airbnb? Tiny hotel room with mysterious smells? Handled.</p><p class=""preFade fadeIn"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Made from high-quality aluminum and, it’s sleek, quiet, and compact enough to slip into your car cup holder or desktop; it’s always ready to roll. Whether you’re chasing zen on a long commute, need a scent to relax you during the work day, or want to bring spa vibes to your suitcase, <em>Mobile Two</em> keeps your air as fresh as your playlist.</p>","BDL-MB2S-HTL","Color","Silver","Scent Collection","Hotel","","","","","","","","","168.99","89.99","Yes","15","/machine-and-oils","","0.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/67da0c2c5d3b414ebdd380a0/8db2e8ed-0b3b-4d7e-868d-0a61e1d557ce/mobile+two+tabletop.jpg https://images.squarespace-cdn.com/content/v1/67da0c2c5d3b414ebdd380a0/80ea8704-2661-4fc5-90de-c53d18d0d9a9/mobile+two+.gif https://images.squarespace-cdn.com/content/v1/67da0c2c5d3b414ebdd380a0/5dd3651a-3a9a-4d97-9671-372fe23d42e2/whiff+car+black.jpg https://images.squarespace-cdn.com/content/v1/67da0c2c5d3b414ebdd380a0/2283815e-973e-42b5-8d07-569140f7b292/whiff+car+aluminum.jpg"
"","b5f8f816-6ce6-4cc1-bb21-7048b59192a3","","","","","","BDL-MB2S-GE","Color","Silver","Scent Collection","Gilded Exotics","","","","","","","","","168.99","89.99","Yes","15","","","0.0","0.0","0.0","0.0","",""
"","134b949e-0fa7-43f2-869a-c2bf2ff0a24f","","","","","","BDL-MB2S-DSN","Color","Silver","Scent Collection","Designer","","","","","","","","","168.99","89.99","Yes","13","","","0.0","0.0","0.0","0.0","",""
"","12b540f7-75ab-49f9-a279-bea0cbcef0c2","","","","","","BDL-MB2B-HTL","Color","Black","Scent Collection","Hotel","","","","","","","","","168.99","89.99","Yes","13","","","0.0","0.0","0.0","0.0","",""
"","63859dda-7dfb-4ec3-916e-0fe265808886","","","","","","BDL-MB2B-GE","Color","Black","Scent Collection","Gilded Exotics","","","","","","","","","168.99","89.99","Yes","14","","","0.0","0.0","0.0","0.0","",""
"","71f88a06-7f7f-4768-8d6c-0d62bc7e8113","","","","","","BDL-MB2B-DSN","Color","Black","Scent Collection","Designer","","","","","","","","","168.99","89.99","Yes","13","","","0.0","0.0","0.0","0.0","",""
"68cf35aa466b913bd1205da5","4981c006-c641-45db-ab29-c9c499a33e29","PHYSICAL","bundles","top-two-designer-bundle","[Oils] Top Two Designer Scent Bundle","<p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Don’t stress selecting the best scent (they’re all amazing!). Instead, allow us to pick for you based on popular scents from the collection.</strong></p><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Indulge in fragrance luxury with Whiffed Aromas <a href=""/substances-oils/designer-inspired-collection""><strong>Designer</strong>-Inspired Collection</a> — where scents from your favorite designer meets everyday ambiance elegance. Each oil in our curated lineup captures the essence of high-end designer perfumes. Potent, IFRA-certified, and crafted with clean, high-quality ingredients — no synthetic fillers, just authentic aromatic artistry.</p><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">From woodsy &amp; musky whispers to vibrant citrus or lush florals — there’s a scent to match your mood, your space, or your style. Every blend is designed to diffuse beautifully through any Whiffed Aromas machine, creating an immersive, upscale atmosphere in your home, office, car, or beyond.</p><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Let us help you decide which bottle size to select based on the Whiff Maker [Diffuser] model.</strong></p><ul data-rte-list=""true""><li><p class=""preFade fadeIn"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>10ml: </strong>Perfect size for <a href=""/machines-diffusers/p/mobile-one"">Mobile One</a> or <a href=""/machines-diffusers/p/mobile-two"">Mobile Two</a></p></li><li><p class=""preFade fadeIn"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>150ml: </strong>Works for either <a href=""/machines-diffusers/p/fusion-200"">Fusion 200</a> (200ml) or <a href=""/machines-diffusers/p/twosome"">Twosome</a> (100ml).</p></li><li><p class=""preFade fadeIn"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>500ml: </strong>Fills up <a href=""/machines-diffusers/p/fusion-500"">Fusion 500</a> (500ml) and <a href=""/machines-diffusers/p/polymer-one"">Polymer One</a> (400ml) to satisfaction, with more left for later.</p></li></ul><p class=""preFade fadeIn"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">View a complete list of all machines <a href=""/machines-by-space-size"">here</a>.</p>","BDL-OIL-DSN10","Size","10ml","","","","","","","","","","","49.98","29.98","Yes","Unlimited","/oil-bundle","","0.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/67da0c2c5d3b414ebdd380a0/1754602101123-B24CAE08EGCXOP66MD4U/391E3993-4F5D-4ACC-9ED0-2E6AA9BD44B6.jpeg https://images.squarespace-cdn.com/content/v1/67da0c2c5d3b414ebdd380a0/338da517-e193-49cc-8c51-19c32af3caf2/sweet+on+arrival+bottle.jpeg https://images.squarespace-cdn.com/content/v1/67da0c2c5d3b414ebdd380a0/a8f6a1d1-bfdc-484e-a6b2-cfc24903504e/glacial+intent+bottle.jpeg https://images.squarespace-cdn.com/content/v1/67da0c2c5d3b414ebdd380a0/14634ab4-e406-4142-a6e5-707b82feffa5/peel+me+later+bottle.jpeg https://images.squarespace-cdn.com/content/v1/67da0c2c5d3b414ebdd380a0/0db66cd7-d398-4490-bcd4-5e829441f792/big+d+bottle.jpeg https://images.squarespace-cdn.com/content/v1/67da0c2c5d3b414ebdd380a0/cb379d22-25c2-47cb-ad8c-dd9808c5c8c4/the+influencer+bottle.jpeg"
"","9fe8f509-797f-4796-82e5-db5e03fe49ac","","","","","","BDL-OIL-DSN100","Size","100ml","","","","","","","","","","","149.98","109.98","Yes","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","b60f78ed-3c28-492b-bf81-a95ba3f021f5","","","","","","BDL-OIL-DSN150","Size","150ml","","","","","","","","","","","169.68","129.98","Yes","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","0f7aa206-2343-4386-8143-4bcd13833325","","","","","","BDL-OIL-DSN500","Size","500ml","","","","","","","","","","","249.98","189.98","Yes","Unlimited","","","0.0","0.0","0.0","0.0","",""
"68cf3daf0205804f3efb9ef5","b13cdc65-cf06-4deb-93f5-959f1f82535d","PHYSICAL","bundles","top-two-gilded-exotics-bundle","[Oils] Top Two Gilded Exotics Scent Bundle","<p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Don’t stress selecting the best scent (they’re all amazing!). Instead, allow us to pick for you based on popular scents from the collection.</strong></p><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Step into an elevated world of scent with the <a href=""/gilded-exotics""><strong>Gilded Exotics Collection</strong></a>, exclusively from Whiffed Aromas. These are not just fragrance oils—they’re luxury perfume oils sourced from Switzerland, masterfully reformulated in the Emirates for the air. Every note is thoughtfully reimagined to bring you designer-level sophistication, refined richness, and bold aroma — without compromise.</p><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Each scent in the Gilded Exotics line is tailored to work seamlessly with any Whiffed Aromas diffuser. Whether you favor deep woody musk, radiant florals, or something daringly exotic, this collection delivers. Expect clarity in the high notes, fullness in the heart, and a lasting finish that transforms your space into something unforgettable.</p><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Because you deserve to smell exceptional—your environment should keep up and let your space tell your story.</p><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Let us help you decide which bottle size to select based on the Whiff Maker [Diffuser] model.</strong></p><ul data-rte-list=""true""><li><p class=""preFade fadeIn"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>10ml: </strong>Perfect size for <a href=""/machines-diffusers/p/mobile-one"">Mobile One</a> or <a href=""/machines-diffusers/p/mobile-two"">Mobile Two</a></p></li><li><p class=""preFade fadeIn"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>150ml: </strong>Works for either <a href=""/machines-diffusers/p/fusion-200"">Fusion 200</a> (200ml) or <a href=""/machines-diffusers/p/twosome"">Twosome</a> (100ml).</p></li><li><p class=""preFade fadeIn"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>500ml: </strong>Fills up <a href=""/machines-diffusers/p/fusion-500"">Fusion 500</a> (500ml) and <a href=""/machines-diffusers/p/polymer-one"">Polymer One</a> (400ml) to satisfaction, with more left for later.</p></li></ul><p class=""preFade fadeIn"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">View a complete list of all machines <a href=""/machines-by-space-size"">here</a>.</p>","BDL-OIL-GLD10","Size","10ml","","","","","","","","","","","49.98","29.98","Yes","Unlimited","/oil-bundle","","0.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/67da0c2c5d3b414ebdd380a0/5df14280-9504-46d9-b008-1d9f9b97f108/velvet+vice+bottle.jpeg https://images.squarespace-cdn.com/content/v1/67da0c2c5d3b414ebdd380a0/b79fa117-1635-4e0e-af85-f8b02508882d/musk+have+it+bottle.jpeg https://images.squarespace-cdn.com/content/v1/67da0c2c5d3b414ebdd380a0/c8ec1788-6fcd-4474-98a7-e845bb78d690/saint+%26+sinner+bottle.jpeg https://images.squarespace-cdn.com/content/v1/67da0c2c5d3b414ebdd380a0/db199f08-28bd-4fbb-bf13-2f0b340dfe7b/juicy+theory+bottle.jpeg https://images.squarespace-cdn.com/content/v1/67da0c2c5d3b414ebdd380a0/eb6fda56-27e6-4d9e-bc48-6614b9484017/On+Par+bottle.jpeg https://images.squarespace-cdn.com/content/v1/67da0c2c5d3b414ebdd380a0/c539a070-afeb-4cfb-a2eb-774acc4ab7ff/celestial+mischief+bottle.jpeg"
"","66e1e79d-f29c-477e-be4d-0cb8cd8a7d3f","","","","","","BDL-OIL-GLD100","Size","100ml","","","","","","","","","","","149.98","109.98","Yes","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","126b8b16-ab18-4714-bd47-e071d79499b0","","","","","","BDL-OIL-GLD150","Size","150ml","","","","","","","","","","","169.68","129.98","Yes","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","a3b6f279-be36-4e71-833b-22c6b5e7af92","","","","","","BDL-OIL-GLD500","Size","500ml","","","","","","","","","","","319.98","258.00","Yes","Unlimited","","","0.0","0.0","0.0","0.0","",""
"68cf3fc8417aac1239f29c4d","221688aa-8247-4c2e-aea5-3aebb255e77c","PHYSICAL","bundles","top-two-hotel-and-resorts-bundle","[Oils] Top Two Hotel & Resorts Scent Bundle","<p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Don’t stress selecting the best scent (they’re all amazing!). Instead, allow us to pick for you based on popular scents from the collection.</strong></p><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">The <a href=""/substances-oils/hotels-and-resorts-collection""><strong>Hotels &amp; Resorts Collection</strong></a> — Designed for the senses, these scents are ideal for those seeking a curated fragrance profile that matches the elegance of resorts and boutique hotels. Whether you’re setting the tone in your lobby, guest room, spa, or simply want to recreate that resort-caliber atmosphere at home, these oils deliver. With options in light, fresh, floral, fruit, woods, musk, leather, and more, you’ll find something to transport you directly to tranquil vistas, ocean breezes, or golden hour in lush gardens. </p><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Let us help you decide which bottle size to select based on the Whiff Maker [Diffuser] model.</strong></p><ul data-rte-list=""true""><li><p class=""preFade fadeIn"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>10ml: </strong>Perfect size for <a href=""/machines-diffusers/p/mobile-one"">Mobile One</a> or <a href=""/machines-diffusers/p/mobile-two"">Mobile Two</a></p></li><li><p class=""preFade fadeIn"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>150ml: </strong>Works for either <a href=""/machines-diffusers/p/fusion-200"">Fusion 200</a> (200ml) or <a href=""/machines-diffusers/p/twosome"">Twosome</a> (100ml).</p></li><li><p class=""preFade fadeIn"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>500ml: </strong>Fills up <a href=""/machines-diffusers/p/fusion-500"">Fusion 500</a> (500ml) and <a href=""/machines-diffusers/p/polymer-one"">Polymer One</a> (400ml) to satisfaction, with more left for later.</p></li></ul><p class=""preFade fadeIn"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">View a complete list of all machines <a href=""/machines-by-space-size"">here</a>.</p>","SQ4003257","Size","10ml","","","","","","","","","","","49.98","29.98","Yes","Unlimited","/oil-bundle","","0.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/67da0c2c5d3b414ebdd380a0/fbf00afb-a4c0-4a01-8dde-2f1d4e126a03/zest+%26+the+city+bottle.jpeg https://images.squarespace-cdn.com/content/v1/67da0c2c5d3b414ebdd380a0/39ee9243-19fc-40e2-aa61-a6e70f595df2/citrus+seduction+bottle.jpeg https://images.squarespace-cdn.com/content/v1/67da0c2c5d3b414ebdd380a0/ea8ccaa0-c4bc-47c9-a1da-f605d87708b0/minted+in+manhattan+bottle.jpeg https://images.squarespace-cdn.com/content/v1/67da0c2c5d3b414ebdd380a0/2a94aa88-aa2d-4d81-b5f5-3c061c3b755e/blooking+flirt+bottle.jpeg https://images.squarespace-cdn.com/content/v1/67da0c2c5d3b414ebdd380a0/d2d9eb14-fe75-4d5c-b5c4-ab7171a02d8b/clare%27s+secrets.jpeg https://images.squarespace-cdn.com/content/v1/67da0c2c5d3b414ebdd380a0/deac7590-552a-4484-bece-43ede4549373/team+%26+temptation+bottle.jpeg"
